,tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
2142,36085023100,23100,231,Census Tract 231,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,36085,"POLYGON ((939754.7109053339 170223.1506027251, 940027.3163760897 170247.79183419, 940366.5430818867 170277.0520405291, 940664.6261940013 170270.3222805068, 940918.9953307235 170342.0044505144, 941219.0084169811 170328.3558245733, 941553.7775917534 170349.62527737, 941709.7815975408 170359.9173143675, 942100.5816866321 170361.4226401694, 942075.5368362868 170164.0005989317, 942000.8486478872 169510.526922425, 941888.6593736785 168524.1237713657, 941873.1539962817 168387.1637435592, 941858.2086848638 168253.1173722328, 941815.3625429779 167878.2994097511, 941741.51179377 167235.3909693455, 941356.8628754726 167287.4365666872, 941251.9669912636 167306.2025119899, 941012.2077965356 167350.3469185593, 940758.304859558 167401.4412009689, 940439.4678882447 167463.9491864464, 940233.5608058434 167498.932129406, 940000.1792216882 167537.2457447164, 939768.4485561266 167567.1790557412, 939696.8527123118 167578.9686043954, 939716.7067625892 168113.0359727943, 939719.6513678556 168205.2053808405, 939725.5732050189 168407.3961833767, 939726.1997408308 168446.3780577029, 939729.3524058267 168652.2172194458, 939733.1568870377 168910.8826667868, 939733.0687563191 169014.3517988989, 939731.8762248636 169424.2222953857, 939745.5798417334 169935.348604616, 939754.7109053339 170223.1506027251))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2143,36085023900,23900,239,Census Tract 239,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,36085,"POLYGON ((942100.5816866321 170361.4226401694, 942380.9195562339 170365.6745142988, 942721.9856578831 170337.0363483675, 942751.1375808335 170342.0871566962, 943163.7065444463 170414.2519449029, 943438.0444441332 170482.283446304, 943531.942709357 170533.1318485799, 943692.0042277295 170647.6274530102, 943830.1129871211 170747.2231739666, 943771.6980813036 170502.8566497634, 943609.3103877016 169827.3002413153, 943554.5140372789 169591.6721060573, 943542.5050231526 169547.6086026274, 943495.2487120548 169340.0211979368, 943472.6277905243 169257.7211554256, 943341.35677306 168773.7507195273, 943297.7756852849 168607.6908614608, 943687.0323742573 168499.1975138106, 943740.9554218488 168043.3343103034, 943809.7984483901 168045.0413517379, 943804.4062746601 167807.1446944738, 943688.1218179156 166989.0597468571, 943527.1083094496 166983.4996322452, 942953.1641144301 167053.6897403979, 942564.3652522647 167117.0174126948, 942236.0661345616 167170.4098664401, 942128.3868585206 167185.5335665943, 942018.4863608592 167200.2972744091, 941984.3503585601 167204.7285100934, 941741.51179377 167235.3909693455, 941815.3625429779 167878.2994097511, 941858.2086848638 168253.1173722328, 941873.1539962817 168387.1637435592, 941888.6593736785 168524.1237713657, 942000.8486478872 169510.526922425, 942075.5368362868 170164.0005989317, 942100.5816866321 170361.4226401694))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2144,36085024401,24401,244,Census Tract 244.01,SI11,Charleston-Richmond Valley-Tottenville,36085,"POLYGON ((913090.6898777336 124359.602083811, 913270.33761344 124361.9925402993, 913367.0752832473 124350.052469512, 913639.0137358669 124341.2475307084, 913929.5469007951 124319.6405904354, 914151.1324520161 124303.7002968376, 914215.6459552023 124303.1504051469, 914406.062620074 124375.8328675607, 914638.7960225538 124465.8834154917, 914874.3095082492 124556.2925899289, 914989.5691201318 124603.6910755779, 915039.1205712766 124622.4950966, 915139.3376143236 124660.8289280922, 915274.354005606 124713.2732530887, 915356.1967549664 124744.3735267336, 915592.5319050528 124832.2370411675, 915828.0403370502 124923.3840859756, 916053.2522238502 125012.376284206, 916125.0752615752 125040.9569221164, 916472.7617062754 125174.7869751746, 916529.2818345515 125200.4967946282, 916613.6583559413 125243.9812677768, 916677.7193878031 125281.6931937654, 916752.3771057328 125330.3056494554, 916798.0721047972 125363.3325764117, 916843.2007629646 125392.7179135826, 916962.716163944 125473.6317770954, 917351.8526283741 125719.207439544, 917444.8928074351 125779.7942348332, 917598.1126404383 125883.5712226601, 917821.070907084 126069.4961628058, 917849.498556678 126093.4640513771, 918024.2955639536 126259.8486794148, 918222.1944895269 126435.6443555059, 918250.6035482511 126453.0549250265, 918443.3732407899 126584.0544083047, 918626.6546846695 126703.05827568, 918730.2715467075 126770.1793167792, 919027.6006195275 127011.2926333662, 919515.1527128118 127478.1486371239, 919659.6759707194 127665.0276349449, 919857.7433745298 127913.3366803476, 919938.1446589932 128036.63018996, 920046.4620532972 128202.8406309675, 920082.7487210627 128256.6650033871, 920124.8643551472 128306.8308386455, 920165.0067384942 128346.8008572402, 920215.440055617 128388.2011800443, 920241.3479026735 128407.4422666192, 920276.4384499829 128429.5738533741, 920322.0922599278 128450.9491126542, 920361.8843731591 128463.5960489091, 920399.7187570963 128471.8762904082, 920446.4406038454 128476.4900626841, 920579.1172645479 128497.2736564797, 920686.1900450473 128508.6523501062, 920793.8083463439 128516.0225252128, 920922.822713927 128518.6013161808, 921036.5311186645 128515.7556478159, 921161.6228133005 128506.687507243, 921236.5489322304 127806.6265769693, 922266.2075453571 124774.6293662606, 922179.1911188104 124673.9331976154, 922022.8576472069 124652.8369521982, 921762.4850805759 124617.071094758, 921461.7802781122 124577.4043832769, 920955.782452427 124510.9496497306, 920275.9863436357 124340.4002449445, 919438.8570846308 123987.7615344506, 918928.5759946341 123782.552797051, 918529.7948371697 123678.3357550164, 918217.279839346 123596.8436542915, 918014.4080496278 123543.8387890515, 917698.2674551512 123459.8129293087, 917561.0685513522 123423.3914122598, 917369.6105953602 123375.8255280431, 917304.2112573681 123358.5176130667, 917052.0791391811 123293.2691601633, 916801.8923097987 123228.0179277821, 916548.0879127034 123162.4149915828, 916303.4633003004 123098.246386894, 916060.7871138569 123035.1677541925, 915813.3810236058 122971.7404995906, 915553.730228168 122905.80001271, 915299.6358289727 122838.3892660715, 915051.1081756001 122773.1512980044, 914808.1453025657 122709.357295632, 914580.2057845842 122648.0730124517, 914345.5980432262 122589.3602625956, 914215.8936890585 122551.4787624565, 913966.7251457206 122458.929372992, 913754.0820148747 122399.4303041925, 913631.1272698087 122388.128048015, 913541.3743936075 122318.0738249717, 913301.0567646055 123165.46204752, 913253.7078958452 123331.3675379203, 913090.6898777336 124359.602083811))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2145,36085024402,24402,244,Census Tract 244.02,SI11,Charleston-Richmond Valley-Tottenville,36085,"POLYGON ((913541.3743936075 122318.0738249717, 913631.1272698087 122388.128048015, 913754.0820148747 122399.4303041925, 913966.7251457206 122458.929372992, 914215.8936890585 122551.4787624565, 914345.5980432262 122589.3602625956, 914580.2057845842 122648.0730124517, 914808.1453025657 122709.357295632, 915051.1081756001 122773.1512980044, 915299.6358289727 122838.3892660715, 915553.730228168 122905.80001271, 915813.3810236058 122971.7404995906, 916060.7871138569 123035.1677541925, 916303.4633003004 123098.246386894, 916548.0879127034 123162.4149915828, 916801.8923097987 123228.0179277821, 917052.0791391811 123293.2691601633, 917304.2112573681 123358.5176130667, 917369.6105953602 123375.8255280431, 917561.0685513522 123423.3914122598, 917698.2674551512 123459.8129293087, 918014.4080496278 123543.8387890515, 918217.279839346 123596.8436542915, 918529.7948371697 123678.3357550164, 918928.5759946341 123782.552797051, 919438.8570846308 123987.7615344506, 920275.9863436357 124340.4002449445, 920955.782452427 124510.9496497306, 921461.7802781122 124577.4043832769, 921762.4850805759 124617.071094758, 922022.8576472069 124652.8369521982, 922179.1911188104 124673.9331976154, 922233.3698767569 124328.0517347275, 922261.0081247661 124152.0129081244, 922612.1124290617 121908.3441988147, 922443.1211671649 121947.390679965, 921758.3796637779 121824.1744774296, 921601.6802546324 121884.326051278, 921533.3985216207 121828.0315474553, 921425.3506639795 121773.2970482536, 921353.6164535533 121780.4042979645, 921265.0174991052 121826.173682651, 921140.6552925603 121915.39054879, 921057.6146372871 121959.324673517, 920898.3807565251 122006.3716946012, 920819.9918078076 122020.7843020422, 920743.0267214897 122047.9447857449, 920693.8847025728 122079.7691201151, 920572.1497932121 122108.8686055645, 920516.7916454324 122103.1841869927, 920350.8795220372 122042.0480689853, 920274.020911822 122003.6314560439, 920200.7458364014 121953.1829749852, 920136.4264629794 121924.2062525718, 920005.9106372922 121892.8539106385, 919964.458202095 121887.4984025859, 919849.4302830101 121823.6812064725, 919746.3093219853 121740.5238565485, 919707.2553095028 121695.8154546362, 919678.1783591778 121637.9650085694, 919654.1922790484 121612.1616004571, 919606.0452952087 121599.5379749818, 919565.2123377378 121618.2268780765, 919492.3210387102 121713.1447403642, 919426.7619482868 121845.932999521, 919432.0682954143 121854.2983305121, 919102.4387624282 121724.3853087086, 918915.3509020472 121650.9285790483, 918728.5390420241 121577.1082178954, 918597.6874167604 121525.7264999306, 918467.1123667421 121473.9804130357, 918421.622558823 121415.8114607171, 917814.8889762246 120641.4485161291, 917283.9086730814 120322.6615281284, 917045.5207859069 120210.0132121965, 916967.6302206892 120204.7633354341, 916775.9211805667 120176.5119335523, 916565.6115689243 120160.7007201437, 916178.2951070408 120302.4088588821, 915683.9177233912 120053.504637227, 915067.4519076752 120204.255875024, 914724.7576275443 120287.9329615837, 914350.0162153256 120736.7594853189, 914221.7142880149 121093.4368762363, 914087.6219492259 121466.1619135767, 914054.3985808606 121518.3559676585, 913541.3743936075 122318.0738249717))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2146,36085024700,24700,247,Census Tract 247,SI28,Port Richmond,36085,"POLYGON ((943341.35677306 168773.7507195273, 943472.6277905243 169257.7211554256, 943748.4150675486 169188.7666644485, 944285.0103582281 169053.8063134655, 944347.7134708995 169036.94427667, 944445.6560659246 169012.7381416945, 944682.3274531398 168953.6951599291, 945222.6430717803 168709.0869865968, 945415.6180005959 168921.1807669875, 945527.3928593411 169041.2304812366, 945779.065453602 168813.1264706995, 946054.8556943228 168562.0345792854, 946293.5085617597 168344.5218834024, 946136.4079007984 168172.8052272771, 945983.1756778347 167991.2466712834, 945925.9233158018 167946.5246077279, 945927.0246974303 167764.7236555819, 946550.1781828665 167033.273826314, 946446.785893264 166951.0964465923, 946156.3917634872 166754.0844182052, 945867.9425946368 166737.0503099955, 945031.47295616 166864.442146633, 944925.4591167724 166881.3724031536, 944778.9338937759 166908.9343309369, 944533.3421241374 166957.4253891127, 944269.7156066294 167010.6848270509, 943786.1290051371 166999.0976167933, 943688.1218179156 166989.0597468571, 943804.4062746601 167807.1446944738, 943809.7984483901 168045.0413517379, 943740.9554218488 168043.3343103034, 943687.0323742573 168499.1975138106, 943297.7756852849 168607.6908614608, 943341.35677306 168773.7507195273))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2147,36085024800,24800,248,Census Tract 248,SI11,Charleston-Richmond Valley-Tottenville,36085,"POLYGON ((916512.8951838831 130606.0243660338, 917731.9610284936 130704.6749395223, 917731.8386277952 130659.8633462281, 917674.4205760403 129283.6020461553, 918229.4826222775 129226.7137012793, 918882.911153377 129148.4429798523, 919214.1083458787 129069.5908628991, 919227.7199257079 129065.1826249978, 919276.343303566 129053.3944745436, 919320.5309411734 129046.3544643496, 919380.5777250607 129043.6441803728, 919437.8617148648 129047.4992363716, 919485.4254417123 129055.3878425356, 919528.8284349664 129066.9308425017, 919573.3550988844 129082.8428286693, 919613.1630111077 129101.68201476, 919649.0630499199 129114.7024406351, 919700.5334096027 129128.0459705315, 919753.3783991076 129135.5567779598, 919809.8212893334 129136.864664743, 919860.1312533746 129131.9953813042, 919900.146615124 129124.2388052655, 920062.5693942371 129039.6512488462, 920067.5152929726 129017.4144258071, 920078.5806615318 128996.2544520872, 920094.3820992974 128978.7252509905, 920110.755924441 128967.3880674876, 920143.5170461938 128949.8142396919, 920208.1986433497 128912.1186567013, 920274.2523960655 128867.4974786222, 920318.925940668 128833.4980016391, 920342.5143657464 128816.6771718442, 920367.4700315702 128791.1089938304, 920387.1393771153 128764.0974054712, 920403.4590430664 128731.9940732682, 920413.3859773442 128700.6361563634, 920416.3965603253 128682.4120474522, 920418.5854704594 128668.9263091508, 920422.133026027 128643.4143066229, 920426.7697984686 128609.1556658816, 920446.4406038454 128476.4900626841, 920399.7187570963 128471.8762904082, 920361.8843731591 128463.5960489091, 920322.0922599278 128450.9491126542, 920276.4384499829 128429.5738533741, 920241.3479026735 128407.4422666192, 920215.440055617 128388.2011800443, 920165.0067384942 128346.8008572402, 920124.8643551472 128306.8308386455, 920082.7487210627 128256.6650033871, 920046.4620532972 128202.8406309675, 919938.1446589932 128036.63018996, 919857.7433745298 127913.3366803476, 919659.6759707194 127665.0276349449, 919515.1527128118 127478.1486371239, 919027.6006195275 127011.2926333662, 918730.2715467075 126770.1793167792, 918626.6546846695 126703.05827568, 918443.3732407899 126584.0544083047, 918250.6035482511 126453.0549250265, 918222.1944895269 126435.6443555059, 918024.2955639536 126259.8486794148, 917849.498556678 126093.4640513771, 917821.070907084 126069.4961628058, 917598.1126404383 125883.5712226601, 917444.8928074351 125779.7942348332, 917351.8526283741 125719.207439544, 916962.716163944 125473.6317770954, 916843.2007629646 125392.7179135826, 916798.0721047972 125363.3325764117, 916752.3771057328 125330.3056494554, 916677.7193878031 125281.6931937654, 916613.6583559413 125243.9812677768, 916529.2818345515 125200.4967946282, 916472.7617062754 125174.7869751746, 916125.0752615752 125040.9569221164, 916053.2522238502 125012.376284206, 915828.0403370502 124923.3840859756, 915592.5319050528 124832.2370411675, 915356.1967549664 124744.3735267336, 915274.354005606 124713.2732530887, 915139.3376143236 124660.8289280922, 915039.1205712766 124622.4950966, 914989.5691201318 124603.6910755779, 914874.3095082492 124556.2925899289, 914638.7960225538 124465.8834154917, 914406.062620074 124375.8328675607, 914215.6459552023 124303.1504051469, 914151.1324520161 124303.7002968376, 913929.5469007951 124319.6405904354, 913639.0137358669 124341.2475307084, 913367.0752832473 124350.052469512, 913270.33761344 124361.9925402993, 913090.6898777336 124359.602083811, 913438.1568557048 124791.4068430513, 913604.2123427558 124998.2252392271, 913668.9594117327 125078.9175520292, 913788.7833365719 126031.2789598378, 914102.5433226584 126357.536674674, 914024.6607926616 126541.3806257445, 914148.1008582013 126728.6521371525, 915270.6523433833 127628.2431436439, 915528.8834356952 127405.6395568461, 915732.4858395705 127431.2972973558, 915637.0963200382 127621.7432040216, 915786.8089246523 127666.1338160203, 915926.9437137498 128062.8539870982, 916301.2205893496 128374.7616535716, 916832.1936569025 128247.2297924894, 917121.1617022532 128581.6101219289, 916986.251573606 128759.7727011624, 916851.6224591843 128938.2995864044, 916749.1270731592 129073.7478484695, 916654.4488477512 129220.4689117887, 916594.0997608445 129314.2678979892, 916524.4657477285 129668.220604562, 916745.8794204426 129807.8708430175, 916512.8951838831 130606.0243660338))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2148,36085025100,25100,251,Census Tract 251,SI28,Port Richmond,36085,"POLYGON ((941615.6081412077 162554.7395990363, 941731.5862197647 163145.8387494428, 941757.8877509226 163262.3773267451, 941931.7579278988 163940.8148796952, 942066.467518874 164295.4351381362, 943216.0957718047 165932.5747416429, 943688.1218179156 166989.0597468571, 943786.1290051371 166999.0976167933, 944269.7156066294 167010.6848270509, 944533.3421241374 166957.4253891127, 944778.9338937759 166908.9343309369, 944925.4591167724 166881.3724031536, 945031.47295616 166864.442146633, 945867.9425946368 166737.0503099955, 945799.8341204671 166148.7699011045, 945770.1900877296 165835.4956634358, 945838.4609817117 165822.636287361, 945791.7493141767 165600.4707301874, 945734.9597102687 165325.858171797, 945660.8266385536 164969.2997520067, 945594.8026102567 164650.6186828071, 945537.7309750362 164376.0071006662, 945480.9374286152 164102.4882086017, 945431.3818968481 163842.0736743935, 945180.7505877542 163884.3725908835, 945109.4189271018 163896.1457440724, 944933.1693385221 163923.7545474485, 944733.328335766 163955.4105451347, 944476.6023331642 164004.2845086032, 944217.6545497075 164052.0718615445, 943959.7971568051 164087.1087316256, 943706.9086056857 164104.6523692394, 943601.9634382891 163106.5723972525, 943587.5712626452 162967.4236793292, 943563.3109747107 162738.3028077905, 943518.4399430496 162304.8292732823, 943490.5029889161 162036.3674056355, 943464.8074181769 161780.2889319337, 943443.411840684 161605.0837697077, 943228.9694542947 161550.066874632, 942897.0190202459 161460.6403600735, 942728.4042176937 161415.3868173443, 942610.0683711062 161383.8927189119, 942461.1958529011 161517.4915508099, 941940.3983256809 162045.2081391345, 941731.7017836898 162259.0674718141, 941583.1471396146 162409.7945240643, 941615.6081412077 162554.7395990363))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2149,36085027301,27301,273,Census Tract 273.01,SI05,New Springville-Bloomfield-Travis,36085,"POLYGON ((939541.6160767837 160596.5650123455, 939711.5994879382 160624.6706212504, 939971.8952594417 160691.9601027742, 940559.4359045385 160846.8293494912, 940821.1158992429 160914.4897548695, 940869.4511828675 160926.7905987383, 941091.1281498087 160984.3241466368, 941425.3072686521 161070.4431624107, 941595.8717961492 161116.4129089496, 941660.597768119 161134.1514827707, 941745.602324808 161157.3196797905, 942016.7166800996 161225.3407837683, 942610.0683711062 161383.8927189119, 942728.4042176937 161415.3868173443, 942939.1587749295 161259.4605282708, 943379.4121746874 161026.6407951062, 943375.6164589797 160915.8919368827, 943350.5773982175 160721.383719173, 943319.0357395059 160458.0287911208, 943293.0676701153 160207.0516323532, 943321.5505973994 160137.4173531904, 943413.6369951314 159912.108895799, 943633.3700392308 159801.3501060903, 943764.8526313188 159719.8861392008, 944234.7970666867 159452.7859773228, 944532.4512507818 159271.5923091757, 944811.2965478197 159133.0589557803, 945245.9706881427 159022.331555991, 945277.363198139 158684.5508703011, 945298.3280047023 158424.0240931689, 945315.9644470216 158165.6886368529, 945330.8260579926 157908.4506295626, 945351.7944629918 157649.3812534691, 945360.2696346224 157392.1535139671, 945221.5478157073 157126.7820115994, 945159.713421694 157012.4829297423, 944982.3027082018 156695.8050485804, 944850.0192261832 156466.8579049129, 944735.8250014443 156262.6562654065, 944613.280126459 156047.9033225608, 944485.1769061288 155832.0671128243, 944300.8667769391 155552.5667903012, 944203.6702998047 155388.0512968886, 944100.3655238524 155225.3679060414, 944046.331762575 155131.8253962135, 943889.7995395152 154861.3904800232, 943854.9967197099 154642.1241007811, 943792.6885755496 154250.5774139848, 943745.4559496352 153739.8713074963, 943614.9071810844 153734.6241128366, 943572.9739315838 153738.3374427888, 943456.8855187648 153743.6323699337, 943210.5162558141 153737.8531639833, 943172.4653358542 153737.9173785243, 943128.3132859926 153743.4568499485, 943090.5567599756 153753.3574899813, 943051.1436736481 153769.090205673, 943014.5160995662 153789.5544987911, 942983.1700319829 153812.5601686404, 942951.5586494233 153842.8528445058, 942664.4996895811 154080.1535609216, 942319.9754261223 154329.579411452, 941989.3303885907 154570.6065615632, 941936.624844306 154607.4950823624, 941338.3230875076 155045.36976478, 941098.6631237223 155213.7479216873, 940896.2145085381 155378.0545261699, 940823.2703277365 155432.8335195035, 940381.7174809867 155757.875851588, 940368.9640065257 155769.9216104912, 940249.9792941195 155857.2104375109, 940116.0197734117 155956.1854451041, 939845.3255088192 156153.414100305, 939716.8575442927 156216.3130158937, 939287.757920937 156201.4362873399, 939161.153058694 156968.9414093655, 939059.4286466889 157671.5510598568, 939020.2223573964 157943.0469730999, 939001.3086983437 158076.0612319261, 938959.419998124 158248.4655149014, 938939.2984278786 158329.0190967332, 938906.9002723256 158527.2729750329, 939132.8173889051 159509.0767482461, 939161.303984641 159597.1909165895, 939207.3065155419 159847.397937024, 939202.4530950744 160075.4752798656, 939192.4192238887 160354.9322681328, 939161.9296345578 160533.873077115, 939541.6160767837 160596.5650123455))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2150,36085027302,27302,273,Census Tract 273.02,SI05,New Springville-Bloomfield-Travis,36085,"POLYGON ((944046.331762575 155131.8253962135, 944100.3655238524 155225.3679060414, 944203.6702998047 155388.0512968886, 944300.8667769391 155552.5667903012, 944485.1769061288 155832.0671128243, 944613.280126459 156047.9033225608, 944735.8250014443 156262.6562654065, 944850.0192261832 156466.8579049129, 944982.3027082018 156695.8050485804, 945159.713421694 157012.4829297423, 945221.5478157073 157126.7820115994, 945360.2696346224 157392.1535139671, 945351.7944629918 157649.3812534691, 945330.8260579926 157908.4506295626, 945315.9644470216 158165.6886368529, 945298.3280047023 158424.0240931689, 945277.363198139 158684.5508703011, 945245.9706881427 159022.331555991, 945508.4194234906 159045.5933378594, 945573.9631211251 159052.0469054072, 945765.5957087167 159071.4165752882, 946025.8122136021 159088.4939249509, 946142.4355903553 159086.1249803769, 946458.5305067695 158787.2486997019, 946523.3972197903 158715.0114313304, 946766.2458020921 158451.5925373438, 946912.9308220044 158312.5587013934, 947077.059863564 158139.2524436688, 947197.3863623101 158012.6477203029, 947247.5765838358 157964.844609436, 947453.0492854562 157766.3395622689, 947874.2468063046 157718.7080139218, 947890.9664178158 157571.495313614, 947893.3334036999 157482.9605606352, 947884.10009442 157436.7049624631, 947867.9225595195 157389.3667752289, 947844.8013015334 157341.3103379957, 947818.9165593988 157302.3662108964, 947804.4486986358 157284.1715841228, 947577.8507128229 157105.62808305, 947366.7529662002 156895.3668333317, 947099.0927766965 156564.9661832225, 946931.4665974362 156275.9479862044, 945783.6952367828 154009.8076363032, 945736.3097362164 153902.7708479096, 945617.1485586511 153896.7662360601, 945509.9255948282 153887.8285899065, 945376.0276452185 153871.6475093641, 945252.1218261636 153851.443564353, 945132.0977571029 153827.2264259452, 945085.4193521674 153816.3717510975, 944987.9168452355 153807.420759206, 944872.6428255985 153801.0491945628, 944824.5914774358 153800.0340360179, 944789.0391619833 153799.3630222341, 944593.2111764346 153788.0230082497, 944199.6110444244 153765.715234154, 943745.4559496352 153739.8713074963, 943792.6885755496 154250.5774139848, 943854.9967197099 154642.1241007811, 943889.7995395152 154861.3904800232, 944046.331762575 155131.8253962135))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2151,36085027702,27702,277,Census Tract 277.02,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,36085,"POLYGON ((937599.9130390835 153655.7896811848, 937616.1325765961 153713.322076098, 937624.5081913533 153735.894228357, 937637.0715844883 153769.7524623955, 937664.9596497882 153829.0841677681, 937696.4477716296 153882.9441284614, 938465.0007644536 153312.4086939571, 938529.0669418644 153262.3755796535, 938587.5872728891 153217.0892784212, 938642.2247796851 153174.7250034933, 938978.9473449653 152923.4399968122, 939179.2091560017 152774.0589634349, 939245.7773460627 152723.6587882154, 939387.2371772788 152617.3787528852, 939485.1505740512 152543.9689394321, 939592.4983173022 152465.0773189479, 939715.6563682933 152373.7701575168, 939889.0362007298 152252.8616255089, 940108.4654860803 152098.3527885376, 940231.637216472 152012.5131142455, 940277.9644869027 151979.6400382833, 940307.9248384489 151958.4550244847, 940324.2918825089 151946.7670507935, 940455.7876107494 151855.0842812731, 940580.3486683073 151768.1509045245, 940678.5546790109 151699.1173043201, 940811.1622022094 151606.3414982212, 941031.1496538927 151446.7394741267, 941171.7972001357 151343.7502489408, 941490.5786580003 151128.2358836283, 941650.6442553725 151008.0920260127, 941881.1968771605 150847.7505851963, 941722.630975354 150714.6840716847, 941552.388270352 150576.9028485808, 941423.600424483 150477.3039962317, 941258.0979149506 150351.5392326417, 941088.4308118005 150227.9689351999, 940874.8251305474 150078.2466717082, 940800.0038412106 150024.0956664246, 940541.8830678533 149838.0233097228, 940037.5588790217 149457.1213494423, 939706.0017028466 149223.8290980708, 939304.6186495798 148940.7576546556, 938708.4805870389 148506.1328498456, 938535.6996491092 148365.4628966657, 938500.6482402645 148340.0259920618, 938071.9546387133 148027.1515690448, 937945.3754042749 147934.8534538795, 937637.9736669906 147715.3878039962, 937451.5841430217 147583.1311049166, 937066.8338051856 147308.8084145459, 937045.6844097157 148436.4364229148, 937092.8834087058 149425.4885250762, 937100.0230736089 149526.0285293737, 937173.6684843962 150403.181860967, 937301.2349442543 151588.0866970224, 937320.1799154374 151761.4691830282, 937442.6161773115 152596.9965973436, 937480.3363457157 152857.4170034482, 937584.7512997823 153570.5665026329, 937587.5692854585 153591.6919983453, 937599.9130390835 153655.7896811848))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2152,36085027704,27704,277,Census Tract 277.04,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,36085,"POLYGON ((940938.8209347975 152477.9451713476, 941505.6573463477 153228.5466631903, 941703.8879038189 153498.5289074264, 941857.5690823226 153707.7479575646, 942012.6369643167 153917.3299035606, 942086.1313000313 154015.5703859992, 942167.9773981215 154125.4550700784, 942319.9754261223 154329.579411452, 942664.4996895811 154080.1535609216, 942951.5586494233 153842.8528445058, 942983.1700319829 153812.5601686404, 943014.5160995662 153789.5544987911, 943051.1436736481 153769.090205673, 943090.5567599756 153753.3574899813, 943128.3132859926 153743.4568499485, 943172.4653358542 153737.9173785243, 943210.5162558141 153737.8531639833, 943456.8855187648 153743.6323699337, 943572.9739315838 153738.3374427888, 943614.9071810844 153734.6241128366, 943745.4559496352 153739.8713074963, 943608.3991524494 152831.4716164081, 943247.2288126544 152449.1713564796, 942918.0449621092 152099.2470965167, 942687.3521860642 151849.3483968893, 941881.1968771605 150847.7505851963, 941650.6442553725 151008.0920260127, 941490.5786580003 151128.2358836283, 941171.7972001357 151343.7502489408, 941031.1496538927 151446.7394741267, 940811.1622022094 151606.3414982212, 940678.5546790109 151699.1173043201, 940580.3486683073 151768.1509045245, 940455.7876107494 151855.0842812731, 940938.8209347975 152477.9451713476))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
2153,36085027705,27705,277,Census Tract 277.05,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,36085,"POLYGON ((939459.2635531978 153569.9579486286, 939724.0339566448 153915.9458124903, 940035.8491013175 154324.8794091327, 940220.7650919945 154599.9744228096, 940618.9154053779 155151.5752036184, 940823.2703277365 155432.8335195035, 940896.2145085381 155378.0545261699, 941098.6631237223 155213.7479216873, 941338.3230875076 155045.36976478, 941936.624844306 154607.4950823624, 941989.3303885907 154570.6065615632, 942319.9754261223 154329.579411452, 942167.9773981215 154125.4550700784, 942086.1313000313 154015.5703859992, 942012.6369643167 153917.3299035606, 941857.5690823226 153707.7479575646, 941703.8879038189 153498.5289074264, 941505.6573463477 153228.5466631903, 940938.8209347975 152477.9451713476, 940455.7876107494 151855.0842812731, 940324.2918825089 151946.7670507935, 940307.9248384489 151958.4550244847, 940277.9644869027 151979.6400382833, 940231.637216472 152012.5131142455, 940108.4654860803 152098.3527885376, 939889.0362007298 152252.8616255089, 939715.6563682933 152373.7701575168, 939592.4983173022 152465.0773189479, 939485.1505740512 152543.9689394321, 939387.2371772788 152617.3787528852, 939245.7773460627 152723.6587882154, 939179.2091560017 152774.0589634349, 938978.9473449653 152923.4399968122, 939459.2635531978 153569.9579486286))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
