Date,Hour,CensusTract,NumberOfReports
12/16/2019,448.0,1
12/16/2019,37.0,1
12/16/2019,72.0,1
12/16/2019,138.0,1
12/16/2019,345.0,1
12/02/2019,130.0,1
12/02/2019,108.04,1
12/17/2019,145.0,1
12/17/2019,91.0,1
12/17/2019,1507.02,1
12/17/2019,22.02,1
12/17/2019,67.0,1
12/18/2019,95.0,1
12/18/2019,30.01,1
12/18/2019,21.01,1
12/18/2019,146.04,1
12/18/2019,21.01,1
12/18/2019,146.04,1
12/18/2019,380.0,1
12/19/2019,82.0,1
12/19/2019,47.0,1
12/19/2019,24.05,1
12/20/2019,542.0,1
12/20/2019,1223.0,1
12/20/2019,542.0,1
12/20/2019,23.0,1
12/20/2019,131.04,1
12/20/2019,23.0,1
12/20/2019,131.04,1
12/20/2019,8.01,1
12/20/2019,24.03,1
12/20/2019,8.01,1
12/20/2019,24.03,1
12/20/2019,11.02,1
12/20/2019,17.02,2
12/20/2019,17.02,2
12/20/2019,17.02,2
12/20/2019,17.02,2
12/20/2019,50.02,1
12/21/2019,66.0,1
12/21/2019,245.0,1
12/21/2019,1175.0,1
12/21/2019,245.0,1
12/21/2019,1175.0,1
12/21/2019,1551.04,1
12/21/2019,112.0,1
12/21/2019,1265.0,1
12/21/2019,1551.04,1
12/21/2019,144.0,1
12/21/2019,1265.0,1
12/21/2019,1551.04,1
12/21/2019,144.0,1
12/21/2019,189.0,1
12/21/2019,1463.0,1
12/21/2019,1463.0,1
12/21/2019,1265.0,1
12/21/2019,72.0,1
12/21/2019,1463.0,1
12/21/2019,1265.0,1
12/21/2019,72.0,1
12/21/2019,1571.01,1
12/21/2019,11.01,1
12/21/2019,1551.04,1
12/21/2019,112.0,1
12/21/2019,1265.0,1
12/21/2019,1551.04,1
12/21/2019,144.0,1
12/21/2019,1571.01,1
12/21/2019,11.01,1
12/21/2019,52.0,1
12/21/2019,132.02,1
12/21/2019,40.01,1
12/21/2019,406.0,1
12/21/2019,93.01,1
12/21/2019,1463.0,1
12/21/2019,1265.0,1
12/21/2019,72.0,1
12/21/2019,132.02,1
12/21/2019,40.01,1
12/22/2019,144.0,1
12/22/2019,295.0,1
12/22/2019,71.0,1
12/22/2019,1241.0,1
12/22/2019,1175.0,1
12/22/2019,295.0,1
12/22/2019,71.0,1
12/22/2019,139.0,1
12/22/2019,75.0,1
12/22/2019,6.01,1
12/22/2019,19.0,1
12/23/2019,150.02,1
12/23/2019,170.0,1
12/23/2019,1247.0,1
12/23/2019,33.0,1
12/23/2019,58.0,1
12/23/2019,30.01,1
12/23/2019,1241.0,1
12/23/2019,59.02,1
12/23/2019,170.0,1
12/23/2019,1247.0,1
12/23/2019,1241.0,1
12/23/2019,1093.0,1
12/23/2019,1241.0,1
12/23/2019,59.02,1
12/23/2019,72.0,1
12/23/2019,444.0,1
12/23/2019,72.0,1
12/23/2019,444.0,1
